taxid	count	name	rank	superkindom	phylum	class	order	family	genus	species
1236410	1	Saimiri sciureus polyomavirus 1	species	Viruses	Cossaviricota	Papovaviricetes	Sepolyvirales	Polyomaviridae	Betapolyomavirus	Saimiri sciureus polyomavirus 1
1236767	1	Canis familiaris papillomavirus 14	serotype	Viruses	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Chipapillomavirus	Chipapillomavirus 3
1237117	1	Mosquitoe x virus	species	Viruses				Birnaviridae		Mosquitoe x virus
1237159	1	Escherichia phage NJ01	no rank	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Podoviridae	Kuravirus	Escherichia virus NJ01
123735	1	Tomato yellow leaf curl Sardinia virus	species	Viruses	Cressdnaviricota	Repensiviricetes	Geplafuvirales	Geminiviridae	Begomovirus	Tomato yellow leaf curl Sardinia virus
1237364	1	Escherichia phage HX01	no rank	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Myoviridae	Mosigvirus	Escherichia virus HX01
1238162	1	Mungbean yellow mosaic India virus associated betasatellite [India: Faizabad: Cow Pea:2012]	no rank	Viruses				Tolecusatellitidae	Betasatellite	Mungbean yellow mosaic betasatellite
1238455	1	Dak Nong virus	no rank	Viruses	Pisuviricota	Pisoniviricetes	Nidovirales	Mesoniviridae	Alphamesonivirus	Alphamesonivirus 3
12390	1	Lactococcus phage phiLC3	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae		Lactococcus phage phiLC3
1239381	1	Streptococcus phage phiNJ2	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae		Streptococcus phage phiNJ2
1239382	1	Stenotrophomonas phage IME15	no rank	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Autographiviridae	Teseptimavirus	Stenotrophomonas virus IME15
1239383	1	Staphylococcus phage JD007	no rank	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Herelleviridae	Kayvirus	Staphylococcus virus JD7
1239384	1	Escherichia phage IME11	no rank	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Schitoviridae	Gamaleyavirus	Escherichia virus IME11
1239385	1	Staphylococcus phage SA5	no rank	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Herelleviridae	Kayvirus	Staphylococcus virus G1
1239386	1	Streptomyces phage phiCAM	no rank	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Camvirus	Streptomyces virus phiCAM
1239437	1	Avastrovirus 1	species	Viruses	Pisuviricota	Stelpaviricetes	Stellavirales	Astroviridae	Avastrovirus	Avastrovirus 1
1239452	1	Brugmansia mosaic virus	species	Viruses	Pisuviricota	Stelpaviricetes	Patatavirales	Potyviridae	Potyvirus	Brugmansia mosaic virus
1239565	1	Mamastrovirus 1	species	Viruses	Pisuviricota	Stelpaviricetes	Stellavirales	Astroviridae	Mamastrovirus	Mamastrovirus 1
1239566	1	Mamastrovirus 2	species	Viruses	Pisuviricota	Stelpaviricetes	Stellavirales	Astroviridae	Mamastrovirus	Mamastrovirus 2
1239572	1	Mamastrovirus 8	species	Viruses	Pisuviricota	Stelpaviricetes	Stellavirales	Astroviridae	Mamastrovirus	Mamastrovirus 8
1239574	1	Mamastrovirus 10	species	Viruses	Pisuviricota	Stelpaviricetes	Stellavirales	Astroviridae	Mamastrovirus	Mamastrovirus 10
1239575	1	Mamastrovirus 11	species	Viruses	Pisuviricota	Stelpaviricetes	Stellavirales	Astroviridae	Mamastrovirus	Mamastrovirus 11
1239578	1	Mamastrovirus 14	species	Viruses	Pisuviricota	Stelpaviricetes	Stellavirales	Astroviridae	Mamastrovirus	Mamastrovirus 14
1239580	1	Mamastrovirus 16	species	Viruses	Pisuviricota	Stelpaviricetes	Stellavirales	Astroviridae	Mamastrovirus	Mamastrovirus 16
1239582	1	Mamastrovirus 18	species	Viruses	Pisuviricota	Stelpaviricetes	Stellavirales	Astroviridae	Mamastrovirus	Mamastrovirus 18
1239832	1	Torque teno sus virus k2b	species	Viruses				Anelloviridae	Kappatorquevirus	Torque teno sus virus k2b
1240004	1	rhinovirus C11	serotype	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Picornaviridae	Enterovirus	Rhinovirus C
12402	1	Streptococcus phage EJ-1	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Myoviridae		Streptococcus phage EJ-1
12407	1	Salmonella virus PsP3	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Myoviridae	Eganvirus	Salmonella virus PsP3
1241370	1	Okra leaf curl Oman virus	species	Viruses	Cressdnaviricota	Repensiviricetes	Geplafuvirales	Geminiviridae	Begomovirus	Okra leaf curl Oman virus
1241371	1	Abalone herpesvirus Victoria/AUS/2009	no rank	Viruses	Peploviricota	Herviviricetes	Herpesvirales	Malacoherpesviridae	Aurivirus	Haliotid herpesvirus 1
12417	1	Lactobacillus phage phiadh	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae		Lactobacillus phage phiadh
1241918	1	Le Blanc nodavirus	species	Viruses	Kitrinoviricota	Magsaviricetes	Nodamuvirales	Nodaviridae		Le Blanc nodavirus
1241933	1	Rousettus bat coronavirus HKU10	no rank	Viruses	Pisuviricota	Pisoniviricetes	Nidovirales	Coronaviridae	Alphacoronavirus	Bat coronavirus HKU10
1241957	1	Porcine parvovirus 5	species	Viruses	Cossaviricota	Quintoviricetes	Piccovirales	Parvoviridae	Protoparvovirus	Porcine parvovirus 5
12426	1	Salmonella phage 5	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Demerecviridae	Tequintavirus	Salmonella phage 5
1242863	1	Spodoptera exempta nucleopolyhedrovirus	species	Viruses		Naldaviricetes	Lefavirales	Baculoviridae	Alphabaculovirus	Spodoptera exempta nucleopolyhedrovirus
12430	1	Garlic virus D	species	Viruses	Kitrinoviricota	Alsuviricetes	Tymovirales	Alphaflexiviridae	Allexivirus	Garlic virus D
12431	1	Garlic virus C	species	Viruses	Kitrinoviricota	Alsuviricetes	Tymovirales	Alphaflexiviridae	Allexivirus	Garlic virus C
1243178	1	Rubus canadensis virus 1	species	Viruses	Kitrinoviricota	Alsuviricetes	Tymovirales	Betaflexiviridae	Foveavirus	Rubus canadensis virus 1
1243183	1	Acinetobacter phage vB_AbaM-IME-AB2	no rank	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Myoviridae	Obolenskvirus	Acinetobacter virus AB2
12432	1	Garlic virus B	species	Viruses	Kitrinoviricota	Alsuviricetes	Tymovirales	Alphaflexiviridae	Allexivirus	Garlic virus B
12433	1	Garlic virus A	species	Viruses	Kitrinoviricota	Alsuviricetes	Tymovirales	Alphaflexiviridae	Allexivirus	Garlic virus A
12436	1	Cucumber mosaic virus satellite RNA	species	Viruses						Cucumber mosaic virus satellite RNA
12444	1	Satellite tobacco necrosis virus 2	no rank	Viruses					Albetovirus	Tobacco albetovirus 2
1244563	1	Culex theileri flavivirus	species	Viruses	Kitrinoviricota	Flasuviricetes	Amarillovirales	Flaviviridae	Flavivirus	Culex theileri flavivirus
1244565	1	Ochlerotatus caspius flavivirus	species	Viruses	Kitrinoviricota	Flasuviricetes	Amarillovirales	Flaviviridae	Flavivirus	Ochlerotatus caspius flavivirus
1244856	1	Edwardsiella phage KF-1	no rank	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Podoviridae	Kafunavirus	Edwardsiella virus KF1
1244857	1	Edwardsiella phage IW-1	no rank	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Podoviridae	Kafunavirus	Edwardsiella virus KF1
12450	1	Saccharomyces cerevisiae killer virus M1	species	Viruses						Saccharomyces cerevisiae killer virus M1
12451	1	Raspberry bushy dwarf virus	species	Viruses	Kitrinoviricota	Alsuviricetes	Martellivirales	Mayoviridae	Idaeovirus	Raspberry bushy dwarf virus
1245561	1	Wuharv parvovirus 1	no rank	Viruses	Cossaviricota	Quintoviricetes	Piccovirales	Parvoviridae	Protoparvovirus	Primate protoparvovirus 2
1245562	1	WUHARV Sapelovirus 1	species	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Picornaviridae	Sapelovirus	WUHARV Sapelovirus 1
12456	1	Human astrovirus 1	no rank	Viruses	Pisuviricota	Stelpaviricetes	Stellavirales	Astroviridae	Mamastrovirus	Mamastrovirus 1
12458	1	Garlic latent virus	no rank	Viruses	Kitrinoviricota	Alsuviricetes	Tymovirales	Betaflexiviridae	Carlavirus	Shallot latent virus
1245814	1	Mycobacterium phage First	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Fromanvirus	Mycobacterium phage First
1245909	1	Sulfolobales Mexican rudivirus 1	species	Viruses	Taleaviricota	Tokiviricetes	Ligamenvirales	Rudiviridae	Rudivirus	Sulfolobales Mexican rudivirus 1
12465	1	Barley yellow mosaic virus	species	Viruses	Pisuviricota	Stelpaviricetes	Patatavirales	Potyviridae	Bymovirus	Barley yellow mosaic virus
12466	1	Barley mild mosaic virus	species	Viruses	Pisuviricota	Stelpaviricetes	Patatavirales	Potyviridae	Bymovirus	Barley mild mosaic virus
1246650	1	Blechum interveinal chlorosis virus	species	Viruses	Cressdnaviricota	Repensiviricetes	Geplafuvirales	Geminiviridae	Begomovirus	Blechum interveinal chlorosis virus
1246651	1	Heliothis virescens ascovirus 3g	no rank	Viruses	Nucleocytoviricota	Megaviricetes	Pimascovirales	Ascoviridae	Ascovirus	Heliothis virescens ascovirus 3a
1246849	1	Malvastrum yellow vein Chitwan betasatellite	species	Viruses				Tolecusatellitidae	Betasatellite	Malvastrum yellow vein Chitwan betasatellite
12471	1	Solanum nodiflorum mottle virus	species	Viruses	Pisuviricota	Pisoniviricetes	Sobelivirales	Solemoviridae	Sobemovirus	Solanum nodiflorum mottle virus
1247113	1	Astrovirus VA4	species	Viruses	Pisuviricota	Stelpaviricetes	Stellavirales	Astroviridae		Astrovirus VA4
1247114	1	Astrovirus MLB3	species	Viruses	Pisuviricota	Stelpaviricetes	Stellavirales	Astroviridae		Astrovirus MLB3
1247115	1	Diuris virus A	species	Viruses	Kitrinoviricota	Alsuviricetes	Tymovirales	Betaflexiviridae	Divavirus	Diuris virus A
1247116	1	Diuris virus B	species	Viruses	Kitrinoviricota	Alsuviricetes	Tymovirales	Betaflexiviridae	Divavirus	Diuris virus B
12472	1	Subterranean clover mottle virus	species	Viruses	Pisuviricota	Pisoniviricetes	Sobelivirales	Solemoviridae	Sobemovirus	Subterranean clover mottle virus
12473	1	Velvet tobacco mottle virus	species	Viruses	Pisuviricota	Pisoniviricetes	Sobelivirales	Solemoviridae	Sobemovirus	Velvet tobacco mottle virus
1247379	1	Moumouvirus goulette	no rank	Viruses	Nucleocytoviricota	Megaviricetes	Imitervirales	Mimiviridae		Moumouvirus
12474	1	Coconut foliar decay virus	species	Viruses	Cressdnaviricota	Arfiviricetes	Mulpavirales	Metaxyviridae	Cofodevirus	Coconut foliar decay virus
12480	1	African green monkey polyomavirus	species	Viruses	Cossaviricota	Papovaviricetes	Sepolyvirales	Polyomaviridae		African green monkey polyomavirus
1248130	1	Human parechovirus 12	no rank	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Picornaviridae	Parechovirus	Parechovirus A
1248131	1	Human parechovirus 15	no rank	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Picornaviridae	Parechovirus	Parechovirus A
1248132	1	Human parechovirus 9	no rank	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Picornaviridae	Parechovirus	Parechovirus A
1248133	1	Human parechovirus 13	no rank	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Picornaviridae	Parechovirus	Parechovirus A
1248134	1	Human parechovirus 16	no rank	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Picornaviridae	Parechovirus	Parechovirus A
1248136	1	Enterovirus B106	serotype	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Picornaviridae	Enterovirus	Enterovirus B
1248396	1	Human papillomavirus type 156	serotype	Viruses	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Gammapapillomavirus	Gammapapillomavirus 18
1249467	1	Okra enation leaf curl alphasatellite	species	Viruses				Alphasatellitidae	Gosmusatellite	Okra enation leaf curl alphasatellite
1249676	1	Grapevine endophyte alphaendornavirus	species	Viruses	Kitrinoviricota	Alsuviricetes	Martellivirales	Endornaviridae	Alphaendornavirus	Grapevine endophyte alphaendornavirus
1249677	1	Heterobasidion partitivirus 8	species	Viruses	Pisuviricota	Duplopiviricetes	Durnavirales	Partitiviridae	Betapartitivirus	Heterobasidion partitivirus 8
1250303	1	Sunflower leaf curl Karnataka alphasatellite	species	Viruses				Alphasatellitidae	Colecusatellite	Sunflower leaf curl Karnataka alphasatellite
1250316	1	Olive viral satellite RNA	species	Viruses						Olive viral satellite RNA
12524	1	Junonia coenia densovirus	no rank	Viruses	Cossaviricota	Quintoviricetes	Piccovirales	Parvoviridae	Ambidensovirus	Lepidopteran ambidensovirus 1
12530	1	Leishmania RNA virus 1 - 4	no rank	Viruses	Duplornaviricota	Chrymotiviricetes	Ghabrivirales	Totiviridae	Leishmaniavirus	Leishmania RNA virus 1
12538	1	Mokola lyssavirus	species	Viruses	Negarnaviricota	Monjiviricetes	Mononegavirales	Rhabdoviridae	Lyssavirus	Mokola lyssavirus
12541	1	Nudaurelia capensis omega virus	species	Viruses	Kitrinoviricota	Alsuviricetes	Hepelivirales	Alphatetraviridae	Omegatetravirus	Nudaurelia capensis omega virus
12542	1	Omsk hemorrhagic fever virus	species	Viruses	Kitrinoviricota	Flasuviricetes	Amarillovirales	Flaviviridae	Flavivirus	Omsk hemorrhagic fever virus
1254420	1	Nanay virus	species	Viruses	Kitrinoviricota	Flasuviricetes	Amarillovirales	Flaviviridae	Flavivirus	Nanay virus
1254425	1	Porcine astrovirus 3	species	Viruses	Pisuviricota	Stelpaviricetes	Stellavirales	Astroviridae	Mamastrovirus	Porcine astrovirus 3
12557	1	Seoul virus 80-39	no rank	Viruses	Negarnaviricota	Ellioviricetes	Bunyavirales	Hantaviridae	Orthohantavirus	Seoul orthohantavirus
1255765	1	Tomato yellow leaf curl China betasatellite	species	Viruses				Tolecusatellitidae	Betasatellite	Tomato yellow leaf curl China betasatellite
12558	1	Sesbania mosaic virus	species	Viruses	Pisuviricota	Pisoniviricetes	Sobelivirales	Solemoviridae	Sobemovirus	Sesbania mosaic virus
1256869	1	Perch perhabdovirus	species	Viruses	Negarnaviricota	Monjiviricetes	Mononegavirales	Rhabdoviridae	Perhabdovirus	Perch perhabdovirus
12571	1	Vilyuisk human encephalomyelitis virus	no rank	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Picornaviridae	Cardiovirus	Cardiovirus B
125788	1	Bombyx mori densovirus 5	no rank	Viruses	Cossaviricota	Quintoviricetes	Piccovirales	Parvoviridae	Iteradensovirus	Lepidopteran iteradensovirus 1
1258572	1	Escherichia phage EC1-UPM	no rank	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Schitoviridae	Gamaleyavirus	Escherichia virus EC1UPM
1260286	1	Bacillus phage Sato	species	Viruses	Preplasmiviricota	Tectiliviricetes	Kalamavirales	Tectiviridae		Bacillus phage Sato
1260287	1	Bacillus phage Sole	species	Viruses	Preplasmiviricota	Tectiliviricetes	Kalamavirales	Tectiviridae		Bacillus phage Sole
1260769	1	Ageratum enation alphasatellite	species	Viruses				Alphasatellitidae	Colecusatellite	Ageratum enation alphasatellite
1261100	1	Achimota virus 1	no rank	Viruses	Negarnaviricota	Monjiviricetes	Mononegavirales	Paramyxoviridae	Pararubulavirus	Achimota pararubulavirus 1
1261101	1	Achimota virus 2	no rank	Viruses	Negarnaviricota	Monjiviricetes	Mononegavirales	Paramyxoviridae	Pararubulavirus	Achimota pararubulavirus 2
12615	1	Cherry leaf roll virus	species	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Secoviridae	Nepovirus	Cherry leaf roll virus
1261657	1	Murid betaherpesvirus 8	species	Viruses	Peploviricota	Herviviricetes	Herpesvirales	Herpesviridae	Muromegalovirus	Murid betaherpesvirus 8
12618	1	Chicken anemia virus	species	Viruses				Anelloviridae	Gyrovirus	Chicken anemia virus
1262512	1	Staphylococcus phage Team1	no rank	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Herelleviridae	Kayvirus	Staphylococcus virus G1
1262513	1	Serratia phage phiMAM1	no rank	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Ackermannviridae	Miltonvirus	Serratia virus MAM1
1262514	1	Pseudomonas phage MPK6	no rank	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Autographiviridae	Phikmvvirus	Pseudomonas virus MPK6
1262515	1	Leuconostoc phage LN03	no rank	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Limdunavirus	Leuconostoc virus LN03
1262516	1	Leuconostoc phage LN04	no rank	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Limdunavirus	Leuconostoc virus LN04
1262517	1	Leuconostoc phage phiLN12	no rank	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Limdunavirus	Leuconostoc virus LN12
1262518	1	Leuconostoc phage LN25	no rank	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Unaquatrovirus	Leuconostoc virus LN25
1262519	1	Leuconostoc phage LN34	no rank	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Unaquatrovirus	Leuconostoc virus LN34
1262520	1	Leuconostoc phage phiLN6B	no rank	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Limdunavirus	Leuconostoc virus LN6B
1262521	1	Leuconostoc phage phiLNTR3	no rank	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Unaquatrovirus	Leuconostoc virus LNTR3
1262522	1	Leuconostoc phage P793	no rank	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Limdunavirus	Leuconostoc virus P793
1262523	1	Leuconostoc phage phiLNTR2	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Unaquatrovirus	Leuconostoc phage phiLNTR2
1262524	1	Escherichia phage CLB_P1	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Autographiviridae	Kayfunavirus	Escherichia phage CLB_P1
1262527	1	Halovirus HSTV-2	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Myoviridae	Haloferacalesvirus	Halovirus HSTV-2
1262528	1	Halovirus HVTV-1	species	Viruses						Halovirus HVTV-1
1262530	1	Halovirus HSTV-1	species	Viruses						Halovirus HSTV-1
1262532	1	Mycobacterium phage BTCU-1	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Fromanvirus	Mycobacterium phage BTCU-1
1262533	1	Lactococcus phage 340	no rank	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Skunavirus	Lactococcus virus 340
1262535	1	Lactococcus phage jm2	no rank	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Skunavirus	Lactococcus virus jm2
1262536	1	Lactococcus phage jm3	no rank	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Skunavirus	Lactococcus virus jm3
1262537	1	Lactococcus phage P680	no rank	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Skunavirus	Lactococcus virus P680
1262538	1	Lactococcus phage phi7	no rank	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Skunavirus	Lactococcus virus phi7
1262539	1	Vibrio phage VH7D	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Myoviridae	Schizotequatrovirus	Vibrio phage VH7D
1262540	1	Vibrio phage VP4B	no rank	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Myoviridae	Tidunavirus	Vibrio virus VP4B
12627	1	Cowpea mottle virus	species	Viruses	Kitrinoviricota	Tolucaviricetes	Tolivirales	Tombusviridae	Gammacarmovirus	Cowpea mottle virus
1263720	1	Betacoronavirus England 1	no rank	Viruses	Pisuviricota	Pisoniviricetes	Nidovirales	Coronaviridae	Betacoronavirus	Middle East respiratory syndrome-related coronavirus
12639	1	Duck hepatitis B virus	species	Viruses	Artverviricota	Revtraviricetes	Blubervirales	Hepadnaviridae	Avihepadnavirus	Duck hepatitis B virus
12643	1	Ectromelia virus	species	Viruses	Nucleocytoviricota	Pokkesviricetes	Chitovirales	Poxviridae	Orthopoxvirus	Ectromelia virus
1264700	1	Edwardsiella phage MSW-3	no rank	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Myoviridae	Yokohamavirus	Edwardsiella virus MSW3
1264737	1	Cronobacter phage vB_CskP_GAP227	no rank	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Autographiviridae	Cronosvirus	Cronobacter virus GAP227
1264880	1	Sida ciliaris golden mosaic virus	species	Viruses	Cressdnaviricota	Repensiviricetes	Geplafuvirales	Geminiviridae	Begomovirus	Sida ciliaris golden mosaic virus
1265605	1	Rhizoctonia solani dsRNA virus 1	no rank	Viruses	Pisuviricota	Duplopiviricetes	Durnavirales	Curvulaviridae	Orthocurvulavirus	Rhizoctonia solani orthocurvulavirus 1
12657	1	Equid gammaherpesvirus 2	species	Viruses	Peploviricota	Herviviricetes	Herpesvirales	Herpesviridae	Percavirus	Equid gammaherpesvirus 2
1266451	1	Mulberry vein banding virus	species	Viruses	Negarnaviricota	Ellioviricetes	Bunyavirales	Peribunyaviridae		Mulberry vein banding virus
1266458	1	Tomato mottle wrinkle virus	species	Viruses	Cressdnaviricota	Repensiviricetes	Geplafuvirales	Geminiviridae	Begomovirus	Tomato mottle wrinkle virus
1266977	1	Sida yellow net virus	species	Viruses	Cressdnaviricota	Repensiviricetes	Geplafuvirales	Geminiviridae	Begomovirus	Sida yellow net virus
1266993	1	Sida yellow blotch virus	species	Viruses	Cressdnaviricota	Repensiviricetes	Geplafuvirales	Geminiviridae	Begomovirus	Sida yellow blotch virus
